"medication_definition_id"|"medication"|"problem_definition_id"|"problem"|"patient_link_frequency"|"link_ratio"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76348"|"Bipolar II Disorder"|"3"|"0.6"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76351"|"Depression"|"5"|"0.277778"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76357"|"Major Depression, Recurrent"|"4"|"0.571429"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76361"|"Moderate Recurrent Major Depression"|"2"|"0.285714"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76363"|"Major Depression, Recurrent With Psychotic Features"|"5"|"0.5"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"11"|"0.611111"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76536"|"Generalized Anxiety Disorder"|"3"|"0.333333"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"76669"|"Impulse Control Disorder"|"3"|"0.75"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"275486"|"ADHD, Combined Type"|"5"|"0.454545"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"275492"|"ADHD, Predominantly Hyperactive Impulsive"|"2"|"0.666667"
"146992"|"RisperiDONE 1 MG Oral Tablet"|"275496"|"Autistic Disorder"|"5"|"0.833333"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"75834"|"Disruptive Behavior Disorder"|"4"|"1"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"75854"|"Oppositional Defiant Disorder Of Childhood"|"7"|"0.636364"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"75897"|"Pervasive Developmental Disorders"|"2"|"0.333333"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"75900"|"Childhood Onset Pervasive Developmental Autistic
Disorder"|"2"|"1"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76272"|"Schizoaffective Disorder"|"2"|"0.666667"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76306"|"Episodic Mood Disorders"|"14"|"0.7"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76307"|"Bipolar Disorder"|"2"|"0.5"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76348"|"Bipolar II Disorder"|"2"|"0.666667"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76351"|"Depression"|"6"|"0.315789"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76357"|"Major Depression, Recurrent"|"3"|"0.375"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76363"|"Major Depression, Recurrent With Psychotic Features"|"2"|"1"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"5"|"0.625"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"76686"|"Adjustment Disorder With Disturbance Of Emotions And
Conduct"|"3"|"0.6"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"251600"|"Dementia"|"3"|"0.230769"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"252573"|"Frontotemporal Dementia"|"2"|"1"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"275486"|"ADHD, Combined Type"|"10"|"0.384615"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"275496"|"Autistic Disorder"|"5"|"0.555556"
"147014"|"RisperiDONE 0.5 MG Oral Tablet"|"275592"|"Post-traumatic Stress Disorder"|"2"|"0.285714"
"147016"|"Cetirizine HCl 1 MG/ML Oral Syrup"|"62598"|"Allergic Rhinitis"|"58"|"0.610526"
"147016"|"Cetirizine HCl 1 MG/ML Oral Syrup"|"64565"|"Upper Respiratory Tract Disorders"|"2"|"0.333333"
"147016"|"Cetirizine HCl 1 MG/ML Oral Syrup"|"93702"|"Allergies"|"3"|"0.111111"
"147016"|"Cetirizine HCl 1 MG/ML Oral Syrup"|"278350"|"Eczema"|"3"|"0.103448"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76232"|"Paranoid Schizophrenia"|"5"|"0.833333"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76234"|"Paranoid Schizophrenia, Chronic"|"2"|"1"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76245"|"Undifferentiated Schizophrenia"|"2"|"0.666667"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76272"|"Schizoaffective Disorder"|"6"|"0.75"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76281"|"Chronic Schizophrenia"|"2"|"1"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76306"|"Episodic Mood Disorders"|"2"|"0.5"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76307"|"Bipolar Disorder"|"2"|"0.666667"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76357"|"Major Depression, Recurrent"|"3"|"0.6"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76363"|"Major Depression, Recurrent With Psychotic Features"|"3"|"1"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"2"|"0.333333"
file:///I|/AMIAJNL/000852/Preedit/1/amiajnl-2012-000852-20120418010342/suppl_data/Online%20Only%20Data%20Supplement.txt[4/23/2012 8:40:20 PM]

"147058"|"RisperiDONE 2 MG Oral Tablet"|"76536"|"Generalized Anxiety Disorder"|"2"|"0.285714"
"147058"|"RisperiDONE 2 MG Oral Tablet"|"275540"|"Severe Recurrent Major Depression With Psychotic
Features"|"2"|"1"
"147139"|"BD Insulin Syringe Ultrafine 31G X 5/16\"0.3 ML Miscellaneous"|"69381"|"Type II Diabetes
Mellitus"|"2"|"1"
"147139"|"BD Insulin Syringe Ultrafine 31G X 5/16\"0.3 ML Miscellaneous"|"69387"|"Type I Diabetes
Mellitus"|"2"|"0.4"
"147139"|"BD Insulin Syringe Ultrafine 31G X 5/16\"0.3 ML Miscellaneous"|"69388"|"Type I Diabetes Mellitus Uncontrolled"|"7"|"0.875"
"147139"|"BD Insulin Syringe Ultrafine 31G X 5/16\"0.3 ML Miscellaneous"|"69402"|"Diabetes Mellitus Poorly
Controlled"|"10"|"0.833333"
"147161"|"BD Insulin Syringe Ultrafine 31G X 5/16\"1 ML Miscellaneous"|"69380"|"Diabetes
Mellitus"|"5"|"0.555556"
"147176"|"QC Ferrous Sulfate 325 (65 Fe) MG Oral Tablet"|"77970"|"Iron Deficiency Anemia Secondary To
Inadequate Dietary Iron Intake"|"2"|"1"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"74988"|"Seizure Disorder"|"4"|"0.129032"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"74992"|"Generalized Convulsive Myoclonic Seizure With Intractable
Seizure"|"2"|"1"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"74994"|"Nonconvulsive (Petit Mal) Seizure With Intractable
Seizure"|"2"|"0.666667"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"75001"|"Partial Complex Psychomotor Seizure"|"3"|"0.6"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"75002"|"Partial Complex Psychomotor Seizure With Intractable
Seizure"|"15"|"0.714286"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"76306"|"Episodic Mood Disorders"|"2"|"0.666667"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"76307"|"Bipolar Disorder"|"3"|"0.3"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"76329"|"Bipolar I Disorder, Most Recent Episode, Mixed In Partial
Remission"|"2"|"1"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"76348"|"Bipolar II Disorder"|"6"|"0.666667"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"76357"|"Major Depression, Recurrent"|"2"|"1"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"5"|"0.625"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"252546"|"Generalized Convulsive Seizure"|"3"|"0.75"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"252552"|"Generalized Convulsive Tonic-clonic Seizure With
Intractable Seizure"|"3"|"1"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"252566"|"Partial Complex Seizure"|"6"|"0.666667"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"252569"|"Partial Complex Seizure With Secondary
Generalization"|"3"|"0.5"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"275520"|"Bipolar I Disorder, Most Recent Episode, Depressed Severe Without Psychotic Features"|"2"|"1"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"289878"|"Generalized Convulsive Myoclonic Seizure,
Juvenile"|"3"|"0.75"
"147356"|"LamoTRIgine 200 MG Oral Tablet"|"289879"|"Generalized Convulsive Myoclonic Seizure, Juvenile With
Intractable Seizure"|"2"|"0.666667"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"74988"|"Seizure Disorder"|"16"|"0.275862"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"74989"|"Generalized Convulsive Grand Mal Seizure"|"3"|"0.75"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"74990"|"Convulsive Grand Mal Seizure With Intractable
Seizure"|"2"|"0.4"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"75000"|"Partial Simple Seizure With Intractable Seizure"|"3"|"1"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"75001"|"Partial Complex Psychomotor Seizure"|"4"|"0.4"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"75002"|"Partial Complex Psychomotor Seizure With Intractable
Seizure"|"22"|"0.733333"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"75354"|"Cerebral Artery Thrombosis - With Cerebral
Infarction"|"2"|"0.4"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"75929"|"Mood Disorder Due To General Medical Condition"|"2"|"1"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"76306"|"Episodic Mood Disorders"|"5"|"1"
file:///I|/AMIAJNL/000852/Preedit/1/amiajnl-2012-000852-20120418010342/suppl_data/Online%20Only%20Data%20Supplement.txt[4/23/2012 8:40:20 PM]

"147377"|"LamoTRIgine 100 MG Oral Tablet"|"76307"|"Bipolar Disorder"|"6"|"0.428571"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"76348"|"Bipolar II Disorder"|"4"|"0.571429"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"76357"|"Major Depression, Recurrent"|"3"|"0.428571"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"6"|"0.545455"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252543"|"Encephalopathy"|"2"|"0.285714"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252546"|"Generalized Convulsive Seizure"|"5"|"0.416667"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252547"|"Generalized Convulsive Clonic Seizure"|"2"|"1"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252550"|"Generalized Convulsive Tonic Seizure With Intractable
Seizure"|"2"|"1"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252551"|"Generalized Convulsive Tonic-clonic Seizure"|"5"|"0.625"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252552"|"Generalized Convulsive Tonic-clonic Seizure With
Intractable Seizure"|"5"|"0.625"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252553"|"Generalized Nonconvulsive Seizure"|"4"|"0.666667"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252566"|"Partial Complex Seizure"|"11"|"0.6875"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252568"|"Partial Complex Psychosensory Seizure With Intractable
Seizure"|"3"|"0.75"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252569"|"Partial Complex Seizure With Secondary
Generalization"|"4"|"0.5"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"252570"|"Partial Complex Seizure With Secondary Generalization
With Intractable Seizure"|"3"|"0.3"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"288824"|"Convulsive Disorder"|"3"|"0.333333"
"147377"|"LamoTRIgine 100 MG Oral Tablet"|"297231"|"Epilepsy"|"4"|"0.5"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"74988"|"Seizure Disorder"|"15"|"0.416667"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"74989"|"Generalized Convulsive Grand Mal Seizure"|"3"|"1"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"75001"|"Partial Complex Psychomotor Seizure"|"2"|"0.666667"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"75002"|"Partial Complex Psychomotor Seizure With Intractable
Seizure"|"10"|"0.588235"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"75929"|"Mood Disorder Due To General Medical
Condition"|"2"|"0.666667"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"76306"|"Episodic Mood Disorders"|"3"|"0.75"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"76307"|"Bipolar Disorder"|"4"|"0.5"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"76325"|"Bipolar I Disorder, Most Recent Episode, Mixed Moderate"|"3"|"1"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"76339"|"Bipolar I Disorder, Most Recent Episode,
Depressed"|"2"|"0.666667"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"76348"|"Bipolar II Disorder"|"4"|"0.5"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"11"|"0.52381"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"252550"|"Generalized Convulsive Tonic Seizure With Intractable
Seizure"|"2"|"1"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"252551"|"Generalized Convulsive Tonic-clonic Seizure"|"2"|"0.666667"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"252552"|"Generalized Convulsive Tonic-clonic Seizure With
Intractable Seizure"|"3"|"0.5"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"252566"|"Partial Complex Seizure"|"2"|"0.285714"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"252569"|"Partial Complex Seizure With Secondary
Generalization"|"2"|"0.4"
"147411"|"LamoTRIgine 25 MG Oral Tablet"|"297231"|"Epilepsy"|"6"|"0.5"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"61040"|"Convulsions"|"2"|"0.666667"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"74988"|"Seizure Disorder"|"8"|"0.363636"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"74989"|"Generalized Convulsive Grand Mal Seizure"|"2"|"1"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"75002"|"Partial Complex Psychomotor Seizure With Intractable
Seizure"|"7"|"0.7"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"76306"|"Episodic Mood Disorders"|"3"|"0.5"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"76307"|"Bipolar Disorder"|"3"|"0.428571"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"76348"|"Bipolar II Disorder"|"6"|"0.857143"
file:///I|/AMIAJNL/000852/Preedit/1/amiajnl-2012-000852-20120418010342/suppl_data/Online%20Only%20Data%20Supplement.txt[4/23/2012 8:40:20 PM]

"147420"|"LamoTRIgine 150 MG Oral Tablet"|"76388"|"Bipolar Disorder NOS"|"4"|"0.571429"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"252552"|"Generalized Convulsive Tonic-clonic Seizure With
Intractable Seizure"|"2"|"0.5"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"252566"|"Partial Complex Seizure"|"3"|"0.6"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"252570"|"Partial Complex Seizure With Secondary Generalization
With Intractable Seizure"|"2"|"0.4"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"275520"|"Bipolar I Disorder, Most Recent Episode, Depressed Severe Without Psychotic Features"|"2"|"1"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"275553"|"Bipolar I Disorder, Most Recent Episode"|"2"|"1"
"147420"|"LamoTRIgine 150 MG Oral Tablet"|"297231"|"Epilepsy"|"2"|"0.5"
"147530"|"Eplerenone 50 MG Oral Tablet"|"63217"|"Congestive Heart Failure"|"2"|"0.666667"
"147530"|"Eplerenone 50 MG Oral Tablet"|"63467"|"Hypertension"|"4"|"0.666667"
"147544"|"Eplerenone 25 MG Oral Tablet"|"62975"|"Coronary Artery Disease"|"2"|"0.25"
"147544"|"Eplerenone 25 MG Oral Tablet"|"63217"|"Congestive Heart Failure"|"3"|"0.375"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"60891"|"Heartburn"|"6"|"0.545455"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"60899"|"Abdominal Pain"|"12"|"0.292683"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64579"|"Gastroenteritis"|"3"|"0.3"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64678"|"Esophagitis"|"4"|"1"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64680"|"Chronic Reflux Esophagitis"|"34"|"0.653846"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64688"|"Esophageal Reflux"|"145"|"0.680751"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64762"|"Dyspepsia"|"4"|"0.5"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64763"|"Gastritis"|"22"|"0.488889"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64825"|"Peptic Ulcer"|"5"|"0.263158"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"64826"|"Gastric Ulcer"|"2"|"0.222222"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"65286"|"Cirrhosis"|"2"|"0.25"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"70455"|"Rheumatoid Arthritis"|"6"|"0.272727"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"70475"|"Scleroderma"|"6"|"0.285714"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"70476"|"CREST Syndrome"|"2"|"0.5"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"70477"|"Scleroderma With Pulmonary
Involvement"|"2"|"0.666667"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"70706"|"Ankylosing Spondylitis"|"3"|"0.75"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"78625"|"Vocal Cord Granuloma"|"2"|"1"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"87543"|"Chronic Cough"|"2"|"0.5"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"87736"|"Abdominal Pain In The Central Upper Belly
(Epigastric)"|"7"|"0.538462"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"116196"|"Abdomen Tenderness Direct
Epigastric"|"6"|"0.428571"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"163451"|"Speech Phonation
Dysphonia"|"4"|"0.571429"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"276379"|"Heartburn With Regurgitation"|"2"|"0.5"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"282704"|"Acute Gastritis"|"4"|"0.4"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"282806"|"Post-gastric Bypass For Obesity"|"2"|"0.4"
"147552"|"Omeprazole 40 MG Oral Capsule Delayed Release"|"289114"|"Laryngopharyngeal Reflux"|"7"|"0.777778"
"147553"|"Divalproex Sodium 125 MG Oral Tablet Delayed Release"|"61048"|"Memory Lapses Or
Loss"|"2"|"0.666667"
"147553"|"Divalproex Sodium 125 MG Oral Tablet Delayed Release"|"74988"|"Seizure Disorder"|"4"|"0.363636"
"147553"|"Divalproex Sodium 125 MG Oral Tablet Delayed Release"|"76306"|"Episodic Mood Disorders"|"2"|"1"
"147553"|"Divalproex Sodium 125 MG Oral Tablet Delayed Release"|"251600"|"Dementia"|"8"|"0.727273"
"147553"|"Divalproex Sodium 125 MG Oral Tablet Delayed Release"|"289876"|"Alzheimer's Disease With Behavioral
Disturbance"|"5"|"0.714286"
"147553"|"Divalproex Sodium 125 MG Oral Tablet Delayed Release"|"297231"|"Epilepsy"|"2"|"1"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"74533"|"Migraine Headache"|"7"|"0.318182"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"74551"|"Non-migrainous Vascular
Headache"|"5"|"0.555556"
file:///I|/AMIAJNL/000852/Preedit/1/amiajnl-2012-000852-20120418010342/suppl_data/Online%20Only%20Data%20Supplement.txt[4/23/2012 8:40:20 PM]

"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"74988"|"Seizure Disorder"|"4"|"0.235294"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"75020"|"Alzheimer's Disease"|"2"|"0.333333"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"75125"|"Multiple Sclerosis"|"2"|"0.285714"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"76272"|"Schizoaffective Disorder"|"2"|"1"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"76306"|"Episodic Mood Disorders"|"2"|"0.5"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"76307"|"Bipolar Disorder"|"4"|"0.5"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"76388"|"Bipolar Disorder NOS"|"2"|"1"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"251600"|"Dementia"|"3"|"0.333333"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"252549"|"Generalized Convulsive Tonic
Seizure"|"2"|"1"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"252566"|"Partial Complex Seizure"|"4"|"0.8"
"147563"|"Divalproex Sodium 250 MG Oral Tablet Delayed Release"|"289876"|"Alzheimer's Disease With Behavioral
Disturbance"|"5"|"0.833333"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"74988"|"Seizure Disorder"|"9"|"0.391304"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76212"|"Psychosis"|"2"|"1"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76213"|"Schizophrenia"|"3"|"0.75"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76232"|"Paranoid Schizophrenia"|"2"|"1"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76272"|"Schizoaffective Disorder"|"3"|"1"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76325"|"Bipolar I Disorder, Most Recent
Episode, Mixed - Moderate"|"2"|"0.666667"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76348"|"Bipolar II Disorder"|"3"|"0.75"
"147566"|"Divalproex Sodium 500 MG Oral Tablet Delayed Release"|"76388"|"Bipolar Disorder NOS"|"3"|"0.3"
"148181"|"Galantamine Hydrobromide 4 MG Oral Tablet"|"75020"|"Alzheimer's Disease"|"4"|"0.8"
"148226"|"Galantamine Hydrobromide 8 MG Oral Tablet"|"251600"|"Dementia"|"2"|"1"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"74988"|"Seizure Disorder"|"10"|"0.27027"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"74989"|"Generalized Convulsive Grand Mal
Seizure"|"2"|"1"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"74990"|"Convulsive Grand Mal Seizure With
Intractable Seizure"|"3"|"0.75"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"74997"|"Partial Simple
Seizure"|"5"|"0.714286"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"75000"|"Partial Simple Seizure With
Intractable Seizure"|"2"|"0.4"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"75002"|"Partial Complex Psychomotor
Seizure With Intractable Seizure"|"12"|"0.571429"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252546"|"Generalized Convulsive
Seizure"|"3"|"0.375"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252548"|"Generalized Convulsive Clonic
Seizure With Intractable Seizure"|"2"|"1"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252551"|"Generalized Convulsive Tonicclonic Seizure"|"3"|"0.6"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252552"|"Generalized Convulsive Tonicclonic Seizure With Intractable Seizure"|"2"|"0.666667"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252566"|"Partial Complex
Seizure"|"4"|"0.285714"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252569"|"Partial Complex Seizure With
Secondary Generalization"|"6"|"0.6"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"252570"|"Partial Complex Seizure With
Secondary Generalization With Intractable Seizure"|"2"|"0.333333"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"289878"|"Generalized Convulsive Myoclonic
Seizure, Juvenile"|"2"|"0.666667"
"148659"|"Keppra XR 500 MG Oral Tablet Extended Release 24 Hour"|"297231"|"Epilepsy"|"6"|"0.666667"
"148802"|"Carbidopa-Levodopa 25-100 MG Oral Tablet Dispersible"|"75080"|"Parkinson's Disease"|"2"|"0.5"
"148828"|"Carbidopa-Levodopa 25-250 MG Oral Tablet Dispersible"|"75080"|"Parkinson's Disease"|"2"|"1"
file:///I|/AMIAJNL/000852/Preedit/1/amiajnl-2012-000852-20120418010342/suppl_data/Online%20Only%20Data%20Supplement.txt[4/23/2012 8:40:20 PM]

"148834"|"Polyethylene Glycol 3350-GRX Oral Powder"|"166777"|"Constipation"|"2"|"1"
"148837"|"Ipratropium-Albuterol 0.5-2.5 (3) MG/3ML Inhalation Solution"|"60874"|"Wheezing"|"2"|"1"
"148837"|"Ipratropium-Albuterol 0.5-2.5 (3) MG/3ML Inhalation Solution"|"64181"|"Asthma"|"6"|"0.428571"
"148837"|"Ipratropium-Albuterol 0.5-2.5 (3) MG/3ML Inhalation Solution"|"64205"|"Chronic Obstructive Pulmonary
Disease"|"12"|"0.631579"
"148837"|"Ipratropium-Albuterol 0.5-2.5 (3) MG/3ML Inhalation Solution"|"64210"|"Diffuse Obstructive Chronic
Bronchitis"|"2"|"1"
"148848"|"TRUEtest Test In Vitro Strip"|"69381"|"Type II Diabetes Mellitus"|"2"|"1"
"148875"|"Vitamin D3 10000 UNIT Oral Capsule"|"68058"|"Vitamin D Deficiency"|"2"|"0.666667"
"149048"|"Forteo 600 MCG/2.4ML Subcutaneous Solution"|"69341"|"Osteoporosis"|"19"|"0.904762"
"149070"|"Venlafaxine HCl 150 MG Oral Tablet Extended Release 24 Hour"|"76363"|"Major Depression, Recurrent
With Psychotic Features"|"2"|"1"
"149071"|"Venlafaxine HCl 37.5 MG Oral Tablet Extended Release 24 Hour"|"76351"|"Depression"|"6"|"0.857143"
"149071"|"Venlafaxine HCl 37.5 MG Oral Tablet Extended Release 24 Hour"|"76357"|"Major Depression,
Recurrent"|"2"|"1"
