input_rxcui	input_tty	input_name	n_ingredients	ingredient_rxcui	ingredient_name	ingredient_umlscui
860805	SCD	Azelastine hydrochloride 0.5 MG/ML Ophthalmic Solution	1	18603	azelastine	C0052762
1091150	SCD	Methylphenidate Hydrochloride 10 MG Oral Tablet	1	6901	Methylphenidate	C0025810
306865	BN	Elidel	1	321952	Pimecrolimus	C1099414
311667	SCD	Metoclopramide 10 MG/ML Oral Solution	1	6915	Metoclopramide	C0025853
284215	SCD	Clindamycin 300 MG Oral Capsule	1	2582	Clindamycin	C0008947
314208	SCD	ropinirole 1 MG Oral Tablet	1	72302	ropinirole	C0244821
197519	SCD	Clindamycin 10 MG/ML Topical Lotion	1	2582	Clindamycin	C0008947
213220	SBD	repaglinide 2 MG Oral Tablet [Prandin]	1	73044	repaglinide	C0246689
1049586	SBD	12 HR Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet [Oxycontin]	1	7804	Oxycodone	C0030049
204844	SCD	Azithromycin 600 MG Oral Tablet	1	18631	Azithromycin	C0052796
208535	SBD	thyroid (USP) 30 MG Oral Tablet [Armour Thyroid]	1	10572	thyroid (USP)	C0040134
313932	SCD	Calcitriol 0.001 MG/ML Oral Solution	1	1894	Calcitriol	C0006674
897139	SBD	Potassium Chloride 0.167 MEQ/ML Oral Solution [Klor-Con]	1	8591	Potassium Chloride	C0032825
643046	SBD	Ranitidine 75 MG Oral Tablet [Wal-Zan]	1	9143	Ranitidine	C0034665
197447	SCD	Aspirin 325 MG / Carisoprodol 200 MG Oral Tablet	2	1191	Aspirin	C0004057
197447	SCD	Aspirin 325 MG / Carisoprodol 200 MG Oral Tablet	2	2101	Carisoprodol	C0007248
617423	SCD	Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension	2	723	Amoxicillin	C0002645
617423	SCD	Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension	2	48203	Clavulanate	C0110038
198555	SCD	Capsaicin 0.25 MG/ML Topical Cream	1	1992	Capsaicin	C0006931
312137	SCD	oxcarbazepine 300 MG Oral Tablet	1	32624	oxcarbazepine	C0069751
211731	SCD	Povidone-Iodine 100 MG/ML Douche	1	8611	Povidone-Iodine	C0032857
208452	SBD	Sumatriptan 12 MG/ML Injectable Solution [Imitrex]	1	37418	Sumatriptan	C0075632
726747	SBD	Folic Acid 2.5 MG / Vitamin B 12 2 MG / Vitamin B6 25 MG Oral Tablet [Foltx]	3	11248	Vitamin B 12	C0042845
726747	SBD	Folic Acid 2.5 MG / Vitamin B 12 2 MG / Vitamin B6 25 MG Oral Tablet [Foltx]	3	4511	Folic Acid	C0016410
726747	SBD	Folic Acid 2.5 MG / Vitamin B 12 2 MG / Vitamin B6 25 MG Oral Tablet [Foltx]	3	42954	Vitamin B6	C0087162
352309	SBD	aripiprazole 20 MG Oral Tablet [Abilify]	1	89013	aripiprazole	C0299792
897680	SBD	Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Calan]	1	11170	Verapamil	C0042523
91889	SBDF	Antipyrine / Benzocaine Otic Solution [Auralgan]	2	1399	Benzocaine	C0005059
91889	SBDF	Antipyrine / Benzocaine Otic Solution [Auralgan]	2	1001	Antipyrine	C0003420
1489772	SBDF	Budesonide Delayed Release Oral Capsule [Entocort]	1	19831	Budesonide	C0054201
311995	SCD	Nitrofurantoin 50 MG Oral Capsule	1	7454	Nitrofurantoin	C0028156
861512	SCD	Clobetasol Propionate 0.5 MG/ML Topical Spray	1	2590	Clobetasol	C0008992
207108	SBD	Fluconazole 150 MG Oral Tablet [Diflucan]	1	4450	Fluconazole	C0016277
1052760	SCD	magnesium citrate 58.2 MG/ML Oral Solution	1	52356	magnesium citrate	C0126774
828359	SBD	24 HR Cyclobenzaprine hydrochloride 15 MG Extended Release Oral Capsule [Amrix]	1	21949	cyclobenzaprine	C0056732
861015	SBD	24 HR Metformin hydrochloride 1000 MG Extended Release Oral Tablet [Glumetza]	1	6809	Metformin	C0025598
197900	SCD	Lorazepam 0.5 MG Oral Tablet	1	6470	Lorazepam	C0024002
1000491	BPCK	{28 (Estrogens, Conjugated (USP) 0.3 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack [Prempro 0.3/1.5 28 Day]	2	4099	Estrogens, Conjugated (USP)	C0014938
1000491	BPCK	{28 (Estrogens, Conjugated (USP) 0.3 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet) } Pack [Prempro 0.3/1.5 28 Day]	2	6691	Medroxyprogesterone	C0025147
966271	SBD	Levothyroxine Sodium 0.137 MG Oral Tablet [Synthroid]	1	10582	levothyroxine	C0040165
809022	SBD	Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT]	2	5487	Hydrochlorothiazide	C0020261
809022	SBD	Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT]	2	69749	valsartan	C0216784
544412	SBD	aripiprazole 1 MG/ML Oral Solution [Abilify]	1	89013	aripiprazole	C0299792
307731	SCD	adapalene 0.001 MG/MG Topical Gel	1	60223	adapalene	C0165631
370453	SBDF	Benzoyl Peroxide / Clindamycin Topical Gel [Benzaclin]	2	2582	Clindamycin	C0008947
370453	SBDF	Benzoyl Peroxide / Clindamycin Topical Gel [Benzaclin]	2	1418	Benzoyl Peroxide	C0005088
363014	SBDF	interferon beta-1b Injectable Solution [Betaseron]	1	72257	interferon beta-1b	C0244713
904450	SBD	Alendronic acid 0.933 MG/ML Oral Solution [Fosamax]	1	46041	Alendronate	C0102118
351261	SCD	lansoprazole 15 MG Disintegrating Oral Tablet	1	17128	lansoprazole	C0050940
805661	SBD	armodafinil 250 MG Oral Tablet [Nuvigil]	1	641465	armodafinil	C1701455
1367410	SCD	Ergocalciferol 50000 UNT Oral Capsule	1	4018	Ergocalciferol	C0014695
197572	SCD	Desonide 0.5 MG/ML Topical Lotion	1	3254	Desonide	C0011705
197901	SCD	Lorazepam 1 MG Oral Tablet	1	6470	Lorazepam	C0024002
197454	SCD	Cephalexin 500 MG Oral Tablet	1	2231	Cephalexin	C0007716
105046	SBDF	Carbidopa / Levodopa Extended Release Oral Tablet [Sinemet]	2	2019	Carbidopa	C0006982
105046	SBDF	Carbidopa / Levodopa Extended Release Oral Tablet [Sinemet]	2	6375	Levodopa	C0023570
308191	SCD	Amoxicillin 500 MG Oral Capsule	1	723	Amoxicillin	C0002645
208365	SBD	benzonatate 100 MG Oral Capsule [Tessalon Perles]	1	18993	benzonatate	C0053229
1293665	SBD	Aspirin 81 MG Delayed Release Oral Tablet [Aspir-Low]	1	1191	Aspirin	C0004057
199178	SCD	Ferrous fumarate 300 MG Oral Tablet	1	24941	Ferrous fumarate	C0060276
284515	SBD	Betamethasone 0.5 MG/ML / Clotrimazole 10 MG/ML Topical Lotion [Lotrisone]	2	2623	Clotrimazole	C0009074
284515	SBD	Betamethasone 0.5 MG/ML / Clotrimazole 10 MG/ML Topical Lotion [Lotrisone]	2	1514	Betamethasone	C0005308
724891	SBD	Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge]	2	69749	valsartan	C0216784
724891	SBD	Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge]	2	17767	Amlodipine	C0051696
1012609	SBD	ferrous sulfate 10 MG/ML Oral Suspension [MyKidz Iron]	1	24947	ferrous sulfate	C0060282
794610	SBD	darunavir 600 MG Oral Tablet [Prezista]	1	460132	darunavir	C1435444
608796	SBD	Omeprazole 20 MG Delayed Release Oral Tablet [Prilosec]	1	7646	Omeprazole	C0028978
1367439	SBD	21 DAY Ethinyl Estradiol 0.000625 MG/HR / Etonogestrel 0.005 MG/HR Vaginal Ring [NuvaRing]	2	14584	Etonogestrel	C0047683
1367439	SBD	21 DAY Ethinyl Estradiol 0.000625 MG/HR / Etonogestrel 0.005 MG/HR Vaginal Ring [NuvaRing]	2	4124	Ethinyl Estradiol	C0015011
1187674	SBDG	Zithromax Oral Product	1	18631	Azithromycin	C0052796
238153	SCD	Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule	3	161	Acetaminophen	C0000970
238153	SCD	Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule	3	19860	butalbital	C0054234
238153	SCD	Acetaminophen 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule	3	1886	Caffeine	C0006644
205315	SCD	topiramate 25 MG Oral Capsule	1	38404	topiramate	C0076829
352058	SBD	frovatriptan 2.5 MG Oral Tablet [Frova]	1	228783	frovatriptan	C0754647
313159	SCD	Sumatriptan 5 MG/ACTUAT Nasal Spray	1	37418	Sumatriptan	C0075632
617425	SBD	Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension [Augmentin]	2	723	Amoxicillin	C0002645
617425	SBD	Amoxicillin 40 MG/ML / Clavulanate 5.7 MG/ML Oral Suspension [Augmentin]	2	48203	Clavulanate	C0110038
238134	SCD	Aspirin 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule	3	19860	butalbital	C0054234
238134	SCD	Aspirin 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule	3	1191	Aspirin	C0004057
238134	SCD	Aspirin 325 MG / butalbital 50 MG / Caffeine 40 MG Oral Capsule	3	1886	Caffeine	C0006644
855334	SBD	Warfarin Sodium 5 MG Oral Tablet [Coumadin]	1	11289	Warfarin	C0043031
966221	SCD	Levothyroxine Sodium 0.05 MG Oral Tablet	1	10582	levothyroxine	C0040165
1534811	SBD	168 HR Ethinyl Estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal Patch [Ortho Evra]	2	326374	norelgestromin	C1120952
1534811	SBD	168 HR Ethinyl Estradiol 0.00146 MG/HR / norelgestromin 0.00625 MG/HR Transdermal Patch [Ortho Evra]	2	4124	Ethinyl Estradiol	C0015011
313226	SCD	terconazole 4 MG/ML Vaginal Cream	1	37806	terconazole	C0076115
211327	SBD	Nevirapine 200 MG Oral Tablet [Viramune]	1	53654	Nevirapine	C0132326
824190	SBD	Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet [Augmentin]	2	723	Amoxicillin	C0002645
824190	SBD	Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet [Augmentin]	2	48203	Clavulanate	C0110038
1313887	SBD	Phenytoin 50 MG Chewable Tablet [Dilantin]	1	8183	Phenytoin	C0031507
707251	SCD	Sodium Chloride 0.111 MEQ/ML Nasal Spray	1	9863	Sodium Chloride	C0037494
860893	SBDC	Vigabatrin 500 MG [Sabril]	1	14851	Vigabatrin	C0048044
198175	SCD	Propylthiouracil 50 MG Oral Tablet	1	8794	Propylthiouracil	C0033511
307718	SCD	Acetylcysteine 100 MG/ML Inhalant Solution	1	197	Acetylcysteine	C0001047
211699	SBD	Paroxetine 10 MG Oral Tablet [Paxil]	1	32937	Paroxetine	C0070122
1049101	BN	Oxy Hydrating Therapy	1	9525	Salicylic Acid	C0036079
4018	IN	Ergocalciferol	1	4018	Ergocalciferol	C0014695
198144	SCD	Prednisone 1 MG Oral Tablet	1	8640	Prednisone	C0032952
846138	SCD	Cholecalciferol 400 UNT Chewable Tablet	1	2418	Cholecalciferol	C0008318
835911	SBD	cyclosporine, modified 100 MG Oral Capsule [Neoral]	1	3008	Cyclosporine	C0010592
197941	SCD	Methimazole 10 MG Oral Tablet	1	6835	Methimazole	C0025644
197700	SCD	Fluconazole 200 MG Oral Tablet	1	4450	Fluconazole	C0016277
152483	BN	Vagifem	1	4083	Estradiol	C0014912
1172171	SBDG	Astelin Nasal Product	1	18603	azelastine	C0052762
860221	SCD	Megestrol Acetate 40 MG Oral Tablet	1	6703	Megestrol	C0025175
901557	SBD	24 HR Pramipexole dihydrochloride 3 MG Extended Release Oral Tablet [Mirapex]	1	746741	Pramipexole	C0074710
849395	SCD	Amantadine Hydrochloride 100 MG Oral Tablet	1	620	Amantadine	C0002403
828381	SBD	fenofibric acid 45 MG Delayed Release Oral Capsule [Trilipix]	1	8703	Fenofibrate	C0033228
854870	SBD	Rabeprazole sodium 20 MG Delayed Release Oral Tablet [Aciphex]	1	114979	rabeprazole	C0378482
860524	SBD	24 HR carvedilol phosphate 40 MG Extended Release Oral Capsule [Coreg]	1	20352	carvedilol	C0054836
197310	SCD	Acyclovir 200 MG Oral Capsule	1	281	Acyclovir	C0001367
200371	SCD	Citalopram 20 MG Oral Tablet	1	2556	Citalopram	C0008845
204423	SCD	Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Solution	3	5492	Hydrocortisone	C0020268
204423	SCD	Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Solution	3	7299	Neomycin	C0027603
204423	SCD	Hydrocortisone 10 MG/ML / Neomycin 3.5 MG/ML / Polymyxin B 10000 UNT/ML Otic Solution	3	8536	Polymyxin B	C0032535
864110	SBD	1.5 ML Somatropin 3.33 MG/ML Prefilled Syringe [Omnitrope]	1	61148	Somatropin	C0169964
896323	SBD	120 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler [Flonase]	1	41126	fluticasone	C0082607
284988	SCD	Didanosine 400 MG Delayed Release Oral Capsule	1	3364	Didanosine	C0012133
746811	SBD	14 ACTUAT mometasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Asmanex]	1	108118	Mometasone	C0360564
993564	SBD	24 HR Bupropion Hydrochloride 300 MG Extended Release Oral Tablet [Wellbutrin]	1	42347	Bupropion	C0085208
1171958	SBDG	Golytely Oral Product	5	9863	Sodium Chloride	C0037494
1171958	SBDG	Golytely Oral Product	5	36721	sodium sulfate	C0074769
1171958	SBDG	Golytely Oral Product	5	221147	POLYETHYLENE GLYCOL 3350	C0724672
1171958	SBDG	Golytely Oral Product	5	36676	Sodium Bicarbonate	C0074722
1171958	SBDG	Golytely Oral Product	5	8591	Potassium Chloride	C0032825
310982	SCD	imiquimod 50 MG/ML Topical Cream	1	59943	imiquimod	C0165032
198089	SCD	Phenobarbital 60 MG Oral Tablet	1	8134	Phenobarbital	C0031412
749210	SBD	sevelamer carbonate 800 MG Oral Tablet [Renvela]	1	214824	sevelamer	C0718050
854873	SCD	Zolpidem tartrate 10 MG Oral Tablet	1	39993	zolpidem	C0078839
795083	SBDC	certolizumab pegol 200 MG/ML [Cimzia]	1	709271	certolizumab pegol	C1872109
352274	SBD	valsartan 40 MG Oral Tablet [Diovan]	1	69749	valsartan	C0216784
855312	SCD	Warfarin Sodium 2.5 MG Oral Tablet	1	11289	Warfarin	C0043031
998679	SCD	168 HR Clonidine 0.0125 MG/HR Transdermal Patch	1	2599	Clonidine	C0009014
316894	SCDC	Vitamin D 1000 UNT	1	11253	Vitamin D	C0042866
209027	SBD	felbamate 600 MG Oral Tablet [Felbatol]	1	24812	felbamate	C0060135
866924	SCD	Metoprolol Tartrate 25 MG Oral Tablet	1	6918	Metoprolol	C0025859
352143	SBD	efavirenz 600 MG Oral Tablet [Sustiva]	1	195085	efavirenz	C0674428
861495	SCD	Clobetasol Propionate 0.5 MG/ML Topical Cream	1	2590	Clobetasol	C0008992
1359125	BPCK	{28 (Estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack [Activella 0.5/0.1 28 Day]	2	4083	Estradiol	C0014912
1359125	BPCK	{28 (Estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack [Activella 0.5/0.1 28 Day]	2	7514	Norethindrone	C0028356
598025	SCD	Amoxicillin 250 MG Chewable Tablet	1	723	Amoxicillin	C0002645
859749	SBD	Rosuvastatin calcium 10 MG Oral Tablet [Crestor]	1	301542	rosuvastatin	C0965129
706197	SBDC	Nystatin 100 UNT/MG [Nystop]	1	7597	Nystatin	C0028741
857076	SCD	Acetaminophen 33.3 MG/ML / Hydrocodone Bitartrate 0.333 MG/ML Oral Solution	2	161	Acetaminophen	C0000970
857076	SCD	Acetaminophen 33.3 MG/ML / Hydrocodone Bitartrate 0.333 MG/ML Oral Solution	2	5489	Hydrocodone	C0020264
313919	SCD	salmon calcitonin 200 UNT/ACTUAT Nasal Spray	1	36118	salmon calcitonin	C0073994
284591	SBD	Citalopram 10 MG Oral Tablet [Celexa]	1	2556	Citalopram	C0008845
835913	SCD	Mefloquine Hydrochloride 250 MG Oral Tablet	1	6694	Mefloquine	C0025153
153893	SBD	montelukast 5 MG Chewable Tablet [Singulair]	1	88249	montelukast	C0298130
750203	SBD	Amlodipine 10 MG / atorvastatin 20 MG Oral Tablet [Caduet]	2	17767	Amlodipine	C0051696
750203	SBD	Amlodipine 10 MG / atorvastatin 20 MG Oral Tablet [Caduet]	2	83367	atorvastatin	C0286651
200010	SCD	dimethicone 10 MG/ML Topical Cream	1	324072	dimethicone	C1113707
197583	SCD	Dexamethasone 6 MG Oral Tablet	1	3264	Dexamethasone	C0011777
18521	BN	Auralgan	2	1399	Benzocaine	C0005059
18521	BN	Auralgan	2	1001	Antipyrine	C0003420
1000070	SCD	Doxepin Hydrochloride 25 MG Oral Capsule	1	3638	Doxepin	C0013085
541878	SCD	Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet	2	725	Amphetamine	C0002658
541878	SCD	Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet	2	3288	Dextroamphetamine	C0011812
885859	SBD	Balsalazide disodium 750 MG Oral Capsule [Colazal]	1	18747	balsalazide	C0052940
573017	SBDC	Lamivudine 150 MG / Zidovudine 300 MG [Combivir]	2	68244	Lamivudine	C0209738
573017	SBDC	Lamivudine 150 MG / Zidovudine 300 MG [Combivir]	2	11413	Zidovudine	C0043474
250387	SCD	Permethrin 10 MG/ML Medicated Shampoo	1	33199	Permethrin	C0070455
198083	SCD	Phenobarbital 100 MG Oral Tablet	1	8134	Phenobarbital	C0031412
311627	SCD	Methotrexate 25 MG/ML Injectable Solution	1	6851	Methotrexate	C0025677
857584	SCD	Econazole Nitrate 10 MG/ML / Hydrocortisone 10 MG/ML Topical Cream	2	5492	Hydrocortisone	C0020268
857584	SCD	Econazole Nitrate 10 MG/ML / Hydrocortisone 10 MG/ML Topical Cream	2	3743	Econazole	C0013547
835809	SCD	testosterone enanthate 200 MG/ML Injectable Solution	1	10379	Testosterone	C0039601
857001	SBD	Acetaminophen 325 MG / Hydrocodone Bitartrate 10 MG Oral Tablet [Norco]	2	161	Acetaminophen	C0000970
857001	SBD	Acetaminophen 325 MG / Hydrocodone Bitartrate 10 MG Oral Tablet [Norco]	2	5489	Hydrocodone	C0020264
831255	SBD	24 HR Diltiazem Hydrochloride 180 MG Extended Release Oral Capsule [Cartia]	1	3443	Diltiazem	C0012373
866049	SBD	60 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Serevent]	1	36117	salmeterol	C0073992
104884	SCD	Metoclopramide 1 MG/ML Oral Solution	1	6915	Metoclopramide	C0025853
366000	SBDF	Azithromycin Oral Suspension [Zithromax]	1	18631	Azithromycin	C0052796
1037049	SBD	dabigatran etexilate 150 MG Oral Capsule [Pradaxa]	1	1037042	dabigatran etexilate	C1571583
317128	SCD	Misoprostol 0.2 MG Oral Tablet	1	42331	Misoprostol	C0085174
830879	SCD	24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Tablet	1	3443	Diltiazem	C0012373
105212	SBD	Ceftriaxone 350 MG/ML Injectable Solution [Rocephin]	1	2193	Ceftriaxone	C0007561
251156	SCD	ferrous sulfate 75 MG/ML Oral Solution	1	24947	ferrous sulfate	C0060282
402097	SBD	tadalafil 20 MG Oral Tablet [Cialis]	1	358263	tadalafil	C1176316
199832	SCD	Ergocalciferol 400 UNT Oral Tablet	1	4018	Ergocalciferol	C0014695
835829	SCD	testosterone cypionate 100 MG/ML Injectable Solution	1	10379	Testosterone	C0039601
866482	SCD	Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet	2	5487	Hydrochlorothiazide	C0020261
866482	SCD	Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet	2	6918	Metoprolol	C0025859
1185745	SBDG	Ovidrel Injectable Product	1	4986	Chorionic Gonadotropin	C0018062
106248	SCD	Hydrocortisone 1 MG/ML Topical Cream	1	5492	Hydrocortisone	C0020268
262080	SBD	Progesterone 100 MG Oral Capsule [Prometrium]	1	8727	Progesterone	C0033308
1605101	IN	insulin, isophane	1	1605101	insulin, isophane	
897126	SBD	3 ML liraglutide 6 MG/ML Prefilled Syringe [Victoza]	1	475968	liraglutide	C1456408
858828	SCD	Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet	2	5487	Hydrochlorothiazide	C0020261
858828	SCD	Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet	2	3827	Enalapril	C0014025
810097	BPCK	{7 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 84 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique]	2	6373	Levonorgestrel	C0023566
810097	BPCK	{7 (Ethinyl Estradiol 0.01 MG Oral Tablet) / 84 (Ethinyl Estradiol 0.02 MG / Levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique]	2	4124	Ethinyl Estradiol	C0015011
802556	BN	Chloraseptic Sore Throat	2	1399	Benzocaine	C0005059
802556	BN	Chloraseptic Sore Throat	2	6750	Menthol	C0025368
208161	SBD	Sertraline 50 MG Oral Tablet [Zoloft]	1	36437	Sertraline	C0074393
211691	SBD	Omeprazole 10 MG Delayed Release Oral Capsule [Prilosec]	1	7646	Omeprazole	C0028978
861430	SCD	Propafenone Hydrochloride 300 MG Oral Tablet	1	8754	Propafenone	C0033429
866047	SBD	28 ACTUAT salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Serevent]	1	36117	salmeterol	C0073992
1049668	SBD	12 HR Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet [Sudafed]	1	8896	Pseudoephedrine	C0033798
198444	SCD	Acetaminophen 650 MG Oral Tablet	1	161	Acetaminophen	C0000970
367339	SBDF	Tacrolimus Topical Ointment [Protopic]	1	42316	Tacrolimus	C0085149
352321	SBD	atomoxetine 60 MG Oral Capsule [Strattera]	1	38400	atomoxetine	C0076823
308212	SCD	Ampicillin 500 MG Oral Capsule	1	733	Ampicillin	C0002680
744846	SBD	raltegravir 400 MG Oral Tablet [ISENTRESS]	1	719872	raltegravir	C1871526
977978	SCD	halobetasol propionate 0.0005 MG/MG Topical Ointment	1	41208	halobetasol	C0082787
604585	SCD	Benzoyl Peroxide 0.0525 MG/MG Topical Gel	1	1418	Benzoyl Peroxide	C0005088
702249	SCD	ferrous sulfate 44 MG/ML Oral Solution	1	24947	ferrous sulfate	C0060282
993804	BPCK	{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Gianvi 28-Day]	3	4124	Ethinyl Estradiol	C0015011
993804	BPCK	{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Gianvi 28-Day]	3	11636	drospirenone	C0043822
993804	BPCK	{24 (drospirenone 3 MG / Ethinyl Estradiol 0.02 MG Oral Tablet) / 4 (Inert Ingredients 1 MG Oral Tablet) } Pack [Gianvi 28-Day]	3	748794	Inert Ingredients	C1968272
197839	SCD	Isosorbide Dinitrate 30 MG Oral Tablet	1	6058	Isosorbide Dinitrate	C0022252
213432	SBD	telmisartan 80 MG Oral Tablet [Micardis]	1	73494	telmisartan	C0248719
705132	SBDF	Nitroglycerin Mucosal Spray [NitroMist]	1	4917	Nitroglycerin	C0017887
153638	SBD	quetiapine 25 MG Oral Tablet [Seroquel]	1	51272	quetiapine	C0123091
966253	SCD	Levothyroxine Sodium 0.088 MG Oral Tablet	1	10582	levothyroxine	C0040165
197628	SCD	Doxazosin 8 MG Oral Tablet	1	49276	Doxazosin	C0114873
1552004	SBD	60 ACTUAT tiotropium 0.0025 MG/ACTUAT Metered Dose Inhaler [Spiriva]	1	69120	tiotropium	C0213771
617947	SBD	atomoxetine 80 MG Oral Capsule [Strattera]	1	38400	atomoxetine	C0076823
213194	SBD	Tobramycin 60 MG/ML Inhalant Solution [Tobi]	1	10627	Tobramycin	C0040341
1099626	SBD	Divalproex Sodium 125 MG Delayed Release Oral Tablet [Depakote]	1	40254	Valproate	C0080356
1117522	SCD	Colistin 75 MG/ML Injectable Solution	1	2709	Colistin	C0009316
261136	SBD	Levalbuterol 0.21 MG/ML Inhalant Solution [Xopenex]	1	237159	Levalbuterol	C0772501
208680	SBD	Hydrocortisone 5 MG Oral Tablet [Cortef]	1	5492	Hydrocortisone	C0020268
212437	SBD	tazarotene 0.0005 MG/MG Topical Gel [Tazorac]	1	83947	tazarotene	C0288792
42386	PIN	Immunoglobulins, Intravenous	1	5666	Immunoglobulin G	C0020852
1014643	SCD	cetirizine hydrochloride 5 MG Chewable Tablet	1	20610	Cetirizine	C0055147
308194	SCD	Amoxicillin 875 MG Oral Tablet	1	723	Amoxicillin	C0002645
751879	BPCK	{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 1/35 28 Day]	3	7514	Norethindrone	C0028356
751879	BPCK	{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 1/35 28 Day]	3	4124	Ethinyl Estradiol	C0015011
751879	BPCK	{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 1/35 28 Day]	3	748794	Inert Ingredients	C1968272
312935	SCD	sennosides, USP 8.6 MG Oral Tablet	1	36387	sennosides, USP	C0074332
1091157	SBD	24 HR Methylphenidate Hydrochloride 18 MG Extended Release Oral Tablet [Concerta]	1	6901	Methylphenidate	C0025810
1091167	SBD	24 HR Methylphenidate Hydrochloride 20 MG Extended Release Oral Capsule [Ritalin]	1	6901	Methylphenidate	C0025810
1011712	SBD	aliskiren 150 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Tekturna HCT]	2	5487	Hydrochlorothiazide	C0020261
